Datum;Uhrzeit;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;COSPHI;Leistung;
01.01.2025;12:00:46;0.97; 78058.25;0.97; 71535.33;0.96; 67637.58;0.85;  1651.26;0.94;   2581.9;0.76;  1117.13;0.90;  2157.29;0.99;  4981.11;0.88;  2037.57;0.93;  1426.82;0.98;   1459.8;0.99;  1431.73;0.91; 10852.79;0.91; 10459.71;0.92; 10943.28;0.97; 13928.52;0.97; 13796.49;0.97; 11896.26;0.70;   4087.7;0.75;  4084.77;0.75;  5299.07;0.87;  7448.19;0.79;  4649.91;0.82;  5394.34;0.81;  5389.92;0.79;  5174.47;0.80;  5119.74;
01.01.2025;12:00:46;0.97; 78558.66;0.97; 71648.25;0.96; 67592.83;0.86;   1645.6;0.94;  2558.66;0.75;  1131.61;0.90;  2161.83;0.99;   4976.5;0.88;  2021.38;0.93;  1433.06;0.98;  1459.21;0.98;  1438.36;0.91; 10900.11;0.91; 10578.41;0.92; 10759.17;0.97; 13495.75;0.97; 13921.57;0.97; 11981.95;0.70;  4076.99;0.75;  4045.96;0.74;  5219.19;0.87;  7390.56;0.79;  4920.95;0.82;  5653.86;0.81;  5383.03;0.78;  5159.96;0.80;  5110.76;
01.01.2025;12:00:46;0.97; 77464.04;0.97; 71866.31;0.96; 67262.91;0.86;  1659.86;0.94;  2584.06;0.75;  1135.79;0.90;  2169.28;0.99;  4979.76;0.89;  2042.55;0.93;  1450.16;0.98;  1459.94;0.98;  1437.22;0.91; 10714.21;0.91; 10572.67;0.92; 11035.03;0.97; 13980.85;0.97; 13856.17;0.97; 11866.01;0.70;  4050.93;0.74;  3992.76;0.75;  5220.27;0.88;  7325.27;0.78;  4643.01;0.82;   5338.7;0.81;  5403.76;0.79;  5184.14;0.80;  5127.75;
01.01.2025;12:00:46;0.97; 78997.11;0.97; 71619.06;0.96; 67402.95;0.85;  1665.08;0.94;  2582.29;0.75;  1141.67;0.89;  2132.28;0.99;  4990.13;0.88;  2030.11;0.93;  1444.72;0.98;  1460.12;0.99;  1430.82;0.91; 10717.13;0.91; 10411.72;0.92; 11067.41;0.97; 13907.03;0.97;  13849.8;0.97; 11880.18;0.70;  4063.79;0.74;  4008.66;0.74;  5116.58;0.87;   7473.2;0.79;  4821.89;0.82;  5549.51;0.81;  5359.23;0.79;  5156.06;0.80;  5070.27;
01.01.2025;12:00:46;0.97; 77872.96;0.97; 71450.59;0.96; 67700.76;0.85;  1670.68;0.94;  2602.22;0.75;  1157.56;0.90;  2167.31;0.99;  5014.25;0.89;  2043.77;0.93;  1417.58;0.98;  1460.76;0.99;  1428.62;0.90; 10681.99;0.91; 10444.76;0.92; 10919.56;0.97; 13940.43;0.97; 13950.28;0.97; 11897.41;0.70;  4173.45;0.74;  4032.69;0.75;  5200.45;0.87;  7427.48;0.79;  4748.35;0.82;  5442.59;0.82;  5393.67;0.79;  5167.86;0.80;  5114.26;
01.01.2025;12:00:46;0.97; 78193.43;0.97; 71652.51;0.96; 67650.84;0.86;  1670.67;0.94;  2598.04;0.75;  1139.96;0.89;  2146.23;0.99;  4979.01;0.88;  2033.99;0.93;  1442.18;0.98;  1459.59;0.98;  1428.18;0.91; 10922.69;0.91; 10440.89;0.92; 10844.44;0.97; 13475.59;0.97; 13891.64;0.97;  11983.2;0.70;  4195.34;0.74;   4083.6;0.75;  5268.54;0.87;  7409.15;0.79;  4784.31;0.82;  5513.78;0.81;  5400.98;0.79;  5194.65;0.80;  5125.69;
01.01.2025;12:00:46;0.97; 78162.42;0.97; 71640.52;0.96; 67773.28;0.85;  1675.36;0.94;   2614.7;0.76;  1129.31;0.90;  2175.88;0.99;  5018.38;0.89;  2069.08;0.93;  1406.63;0.98;  1460.19;0.98;  1411.55;0.91; 10790.25;0.91; 10402.45;0.92;   11007;0.97; 13556.72;0.97;  13904.5;0.97;  12032.2;0.70;  4102.98;0.74;  4017.06;0.75;  5242.39;0.87;  7435.26;0.79;  4758.13;0.82;  5472.34;0.81;  5376.51;0.79;  5171.76;0.80;  5103.36;
01.01.2025;12:00:46;0.97; 77797.48;0.97;  71394.9;0.96;  67799.2;0.85;  1699.11;0.94;  2592.49;0.75;  1141.86;0.90;  2172.01;0.99;   5014.4;0.88;  2052.06;0.93;  1425.41;0.98;  1460.08;0.98;  1420.31;0.91; 10923.03;0.91; 10467.94;0.92; 11053.81;0.97; 13941.21;0.97; 13880.93;0.97; 11989.25;0.70;  4125.33;0.74;  3935.28;0.74;  5159.21;0.87;  7346.21;0.79;  4715.55;0.82;  5465.63;0.82;  5423.93;0.79;  5219.42;0.80;  5161.06;
01.01.2025;12:00:46;0.97; 78646.64;0.97; 71935.43;0.96; 67794.65;0.85;  1675.86;0.94;  2589.27;0.76;  1140.78;0.90;  2205.64;0.99;  5018.02;0.89;  2081.99;0.93;  1418.71;0.98;  1460.24;0.99;  1418.58;0.91; 10788.23;0.91; 10684.48;0.92; 11006.18;0.97; 13932.52;0.97; 13949.98;0.97; 11913.44;0.70;  4118.17;0.75;  4029.18;0.74;  5208.79;0.87;  7351.98;0.79;  4805.15;0.82;   5405.7;0.82;  5455.25;0.79;   5244.2;0.81;  5193.32;
01.01.2025;12:00:46;0.97; 78824.39;0.97; 72149.35;0.96; 68053.41;0.85;  1666.42;0.94;  2570.89;0.76;  1125.82;0.90;  2194.16;0.99;  5034.67;0.89;  2089.19;0.93;   1437.7;0.98;  1460.04;0.99;  1444.99;0.91; 11051.15;0.91; 10266.34;0.92; 11212.37;0.97; 13980.04;0.97; 13872.02;0.97; 12010.49;0.70;  4089.19;0.75;  4142.76;0.75;  5260.25;0.88;  7355.31;0.79;  4858.76;0.82;  5691.48;0.81;  5411.78;0.79;  5221.91;0.80;  5156.14;
01.01.2025;12:00:46;0.97;  78207.2;0.97; 71749.31;0.96; 67961.27;0.86;  1641.14;0.94;  2577.66;0.76;  1119.18;0.90;  2207.03;0.99;  5056.93;0.89;   2100.7;0.93;  1415.44;0.98;  1459.15;0.98;  1434.39;0.91; 10747.67;0.92; 10707.99;0.92; 11025.21;0.97; 13482.56;0.97; 13777.04;0.97; 11954.99;0.70;  4105.09;0.75;  4069.02;0.74;  5233.51;0.87;  7626.84;0.79;   4832.1;0.82;  5324.21;0.81;  5419.01;0.79;  5214.77;0.80;  5137.34;
01.01.2025;12:00:46;0.97; 78874.99;0.97; 71632.16;0.96; 67724.75;0.85;  1675.91;0.94;  2579.06;0.75;  1157.47;0.90;  2218.64;0.99;  5044.27;0.89;  2098.61;0.93;  1432.32;0.98;  1461.05;0.99;  1422.55;0.91; 10996.16;0.91; 10361.43;0.92; 10845.15;0.97; 13974.06;0.97; 13772.09;0.97; 11948.45;0.70;   4101.5;0.74;  4008.02;0.75;  5189.76;0.87;  7421.98;0.78;   4748.8;0.82;  5556.68;0.81;  5418.16;0.79;  5213.03;0.80;  5153.41;
01.01.2025;12:00:46;0.97; 77540.11;0.97; 72031.07;0.96; 67817.82;0.86;  1666.42;0.94;  2617.69;0.75;  1141.68;0.90;   2249.2;0.99;  5078.67;0.89;  2138.64;0.93;  1438.28;0.98;  1459.65;0.99;  1433.79;0.91; 10753.64;0.91; 10580.02;0.92; 11143.41;0.97;   13505;0.97; 13979.69;0.97; 11948.76;0.70;  4034.13;0.74;  3978.84;0.74;  5079.99;0.87;  7522.53;0.79;  4646.67;0.82;  5353.85;0.81;  5432.18;0.78;  5199.93;0.80;  5135.69;
01.01.2025;12:00:46;0.97; 77701.26;0.97;  72258.1;0.96; 67968.19;0.85;  1682.98;0.94;  2600.14;0.75;  1145.17;0.90;  2245.07;0.99;  5089.39;0.89;  2125.56;0.93;  1401.15;0.98;  1459.54;0.99;  1442.28;0.91; 11124.07;0.91; 10215.75;0.92; 11400.46;0.97; 13440.94;0.97; 13813.06;0.97; 11919.27;0.70;  4165.88;0.75;  4112.34;0.75;  5229.38;0.88;  7243.17;0.79;   4745.1;0.82;  5635.14;0.81;  5410.51;0.78;  5190.76;0.80;    5122;
01.01.2025;12:00:46;0.97; 78727.87;0.97; 71470.42;0.96; 67922.15;0.85;  1681.86;0.94;  2590.23;0.76;  1123.65;0.90;  2267.36;0.99;  5091.74;0.89;  2130.28;0.93;  1427.61;0.98;   1460.5;0.99;  1427.51;0.90; 10706.95;0.91; 10734.52;0.92; 11010.43;0.97; 14029.41;0.97; 13749.61;0.97; 11942.38;0.70;  4131.73;0.74;  3954.54;0.75;  5290.11;0.87;  7446.59;0.79;  4824.07;0.82;  5322.17;0.81;  5392.72;0.78;  5170.84;0.80;  5118.85;
01.01.2025;12:00:46;0.97; 78532.51;0.97; 71634.32;0.96; 68189.14;0.85;  1673.02;0.94;  2576.42;0.75;  1126.56;0.90;  2269.46;0.99;  5077.35;0.89;   2138.2;0.93;  1414.59;0.98;  1458.35;0.98;  1417.66;0.91; 11087.62;0.91; 10343.13;0.92; 10783.14;0.97; 13999.31;0.97; 13805.34;0.97; 11902.21;0.70;  4127.49;0.75;  4044.91;0.75;  5182.25;0.87;  7585.25;0.79;  5029.92;0.82;  5586.93;0.81;  5397.33;0.79;  5187.07;0.80;  5129.08;
01.01.2025;12:00:46;0.97; 78406.33;0.97; 71749.09;0.96; 68133.46;0.84;  1695.48;0.93;  2624.37;0.75;  1142.55;0.90;  2265.98;0.99;   5110.2;0.89;  2157.12;0.93;  1438.58;0.98;  1460.38;0.98;  1414.17;0.91; 10972.56;0.91;   10438;0.92; 10923.07;0.97;  14076.7;0.97; 13924.37;0.97; 11922.43;0.69;  4013.93;0.75;   3957.6;0.75;   5157.5;0.87;  7567.13;0.79;  4907.54;0.82;   5524.8;0.81;  5367.83;0.79;  5180.53;0.80;  5136.16;
01.01.2025;12:00:47;0.97; 78238.58;0.97; 71967.61;0.96; 67446.37;0.85;  1685.36;0.94;  2569.96;0.75;  1132.83;0.90;  2266.29;0.99;  5105.89;0.89;  2144.05;0.93;  1418.97;0.98;  1460.31;0.99;   1423.8;0.91; 10658.97;0.91; 10697.37;0.92; 10965.39;0.97; 13547.11;0.97; 13798.73;0.97; 11969.81;0.69;  3990.45;0.74;  3968.65;0.75;  5246.97;0.87;  7234.41;0.78;  4762.78;0.82;  5498.71;0.81;  5394.01;0.78;  5171.82;0.80;  5124.43;
01.01.2025;12:00:47;0.97; 79208.58;0.97; 71991.36;0.96; 67967.25;0.86;  1649.09;0.94;  2575.96;0.75;  1149.03;0.90;   2259.1;0.99;  5092.69;0.89;  2144.18;0.93;   1453.3;0.98;  1460.34;0.99;  1435.72;0.91; 10949.78;0.91;  10451.3;0.92; 10886.97;0.97; 14587.54;0.97;  13823.1;0.97;   11924;0.70;  4134.88;0.75;   4141.8;0.75;  5196.58;0.87;  7461.34;0.79;  4640.68;0.82;  5506.46;0.81;  5391.08;0.79;  5202.97;0.80;  5132.08;
01.01.2025;12:00:47;0.97; 79083.43;0.97; 71603.79;0.96; 68005.77;0.86;  1657.78;0.94;  2564.66;0.76;  1107.19;0.90;  2263.53;0.99;  5114.05;0.89;  2180.24;0.93;  1420.52;0.98;  1460.47;0.99;   1422.5;0.91; 10789.37;0.91; 10704.09;0.92; 11090.33;0.97; 14515.87;0.97; 13855.64;0.97; 11903.87;0.70;  4128.46;0.75;  4057.79;0.74;  5171.15;0.87;  7428.65;0.79;  4795.15;0.82;  5301.17;0.81;  5385.13;0.79;  5191.85;0.80;  5122.01;
01.01.2025;12:00:47;0.97; 78269.32;0.97; 71983.86;0.97; 67973.67;0.85;  1665.12;0.94;  2598.74;0.76;  1143.12;0.90;  2290.53;0.99;    5121;0.89;  2189.33;0.93;  1411.38;0.98;   1460.1;0.98;  1426.25;0.91; 10998.39;0.91; 10458.74;0.92;  11283.5;0.97; 14002.58;0.97; 13832.61;0.97; 11945.91;0.70;  4046.49;0.74;  3995.92;0.75;  5160.42;0.88;  7210.09;0.78;  4632.94;0.82;  5297.31;0.82;  5438.91;0.79;  5222.04;0.80;  5162.18;
01.01.2025;12:00:47;0.97; 78806.68;0.97; 71835.64;0.96; 68289.04;0.86;  1645.23;0.94;  2584.23;0.75;  1153.38;0.91;  2328.06;0.99;  5142.76;0.89;   2196.6;0.93;  1416.72;0.98;  1460.28;0.98;  1428.25;0.91; 10963.07;0.91; 10586.03;0.92; 11145.45;0.97; 14095.35;0.97; 13884.85;0.97;  12014.5;0.69;  3979.54;0.74;  3979.01;0.74;  5098.75;0.87;  7482.44;0.79;   4779.9;0.82;  5467.52;0.82;   5451.5;0.79;  5244.29;0.80;  5177.97;
01.01.2025;12:00:47;0.97;  78018.6;0.97; 71485.57;0.96; 68205.59;0.86;  1657.45;0.94;  2595.59;0.76;   1127.3;0.90;  2316.32;0.99;   5137.1;0.89;   2190.9;0.93;  1431.63;0.98;  1458.99;0.98;    1401;0.91; 11003.96;0.91; 10699.98;0.92; 11089.72;0.97; 13933.74;0.97; 13717.82;0.97; 11894.85;0.70;   4161.4;0.75;  3991.89;0.75;  5215.57;0.87;  7384.11;0.79;  4765.94;0.82;  5246.46;0.81;  5403.42;0.79;  5218.02;0.80;  5160.69;
01.01.2025;12:00:47;0.97; 78851.49;0.97; 72201.41;0.96; 68037.68;0.85;  1671.73;0.94;    2597;0.76;  1108.41;0.91;  2334.12;0.99;  5169.21;0.90;  2228.35;0.93;  1427.11;0.98;  1459.94;0.99;  1400.15;0.91; 10901.09;0.92;  10741.1;0.92; 11340.21;0.97; 13463.13;0.97; 13755.48;0.97; 11855.44;0.70;  4143.41;0.75;   4073.8;0.75;  5259.59;0.88;  7291.47;0.78;  4752.13;0.82;  5520.86;0.82;  5430.06;0.79;  5222.69;0.81;   5169.2;
01.01.2025;12:00:47;0.97; 79022.96;0.97; 71954.38;0.96; 68222.88;0.85;  1675.39;0.94;  2592.08;0.75;    1130;0.90;  2323.65;0.99;  5181.61;0.89;   2213.7;0.93;  1418.56;0.98;  1459.93;0.99;   1423.9;0.91; 10878.05;0.91; 10871.02;0.92; 11275.41;0.97; 14032.85;0.97; 13808.06;0.97; 11913.91;0.70;  4023.16;0.75;  3988.99;0.75;  5239.15;0.87;  7377.69;0.79;   4857.1;0.82;  5406.61;0.82;  5428.92;0.79;  5223.46;0.80;  5144.21;
01.01.2025;12:00:47;0.97; 79031.96;0.97; 72218.97;0.97; 68490.21;0.85;  1683.77;0.94;  2608.01;0.75;  1151.87;0.91;   2342.6;0.99;  5178.88;0.90;  2212.33;0.93;  1429.83;0.98;  1460.05;0.98;  1424.78;0.91; 11199.38;0.91; 10586.17;0.92; 11437.32;0.97; 13958.72;0.97; 13749.65;0.97; 12023.59;0.69;  4009.24;0.75;  3940.65;0.74;  5167.26;0.87;  7426.76;0.79;  4907.22;0.82;  5470.24;0.82;  5407.42;0.79;  5202.56;0.80;  5132.53;
01.01.2025;12:00:47;0.97; 78629.38;0.97; 72172.81;0.96; 67888.46;0.85;  1684.19;0.93;  2619.91;0.75;  1158.26;0.90;  2325.33;0.99;  5164.51;0.90;  2217.13;0.93;  1410.55;0.98;  1460.19;0.98;  1423.28;0.91; 10982.94;0.92; 10800.47;0.92; 11288.91;0.97; 14022.63;0.97; 13694.71;0.97; 11897.26;0.69;  3970.33;0.75;   3984.1;0.74;  5117.51;0.88;  7326.98;0.79;  4760.85;0.82;  5580.41;0.81;  5401.06;0.79;  5195.91;0.80;  5107.57;
01.01.2025;12:00:47;0.97; 78926.34;0.97; 72213.04;0.96; 68306.63;0.85;  1684.85;0.94;   2577.9;0.75;  1138.43;0.91;  2341.32;0.99;  5194.14;0.90;   2244.7;0.93;  1452.19;0.98;  1459.92;0.98;  1408.21;0.91; 10905.01;0.91; 10732.19;0.92; 11384.49;0.97; 14040.84;0.97; 13729.02;0.97; 11938.92;0.70;  4119.32;0.75;  4096.09;0.75;  5229.53;0.87;  7343.36;0.78;  4676.33;0.82;  5470.09;0.81;  5415.57;0.79;  5206.96;0.80;  5145.13;
01.01.2025;12:00:47;0.97; 77964.56;0.97; 72380.47;0.96; 68551.72;0.86;  1634.95;0.94;  2579.09;0.75;  1128.99;0.90;  2334.31;0.99;  5185.73;0.89;  2210.75;0.93;  1486.62;0.98;  1459.17;0.99;  1415.62;0.91; 11137.11;0.92; 10795.89;0.92; 11247.35;0.97;  13986.8;0.97;   13824;0.97; 11912.66;0.71;  4114.03;0.75;  3987.67;0.75;  5171.76;0.87;  7370.49;0.79;  4752.84;0.82;  5523.66;0.82;  5450.21;0.79;  5229.19;0.80;  5161.85;
01.01.2025;12:00:47;0.97; 78697.43;0.97; 72115.81;0.96; 68298.16;0.85;  1675.86;0.94;   2578.3;0.75;  1133.12;0.91;  2383.33;0.99;  5191.49;0.90;  2247.62;0.93;  1489.18;0.98;  1460.38;0.98;   1411.3;0.91; 11099.39;0.92; 10817.11;0.92; 11204.35;0.97; 13918.61;0.97; 13775.75;0.97; 11967.83;0.70;  4078.31;0.74;  3924.05;0.75;  5153.78;0.87;  7392.13;0.79;  4901.33;0.82;  5313.33;0.82;  5431.42;0.79;  5217.99;0.80;  5161.37;
01.01.2025;12:00:47;0.97; 78793.85;0.97; 72035.92;0.96; 68232.51;0.85;  1672.66;0.94;  2606.16;0.75;  1130.84;0.91;  2372.38;0.99;  5219.87;0.90;  2271.51;0.93;  1458.56;0.98;  1461.07;0.98;   1406.4;0.92;  11238.1;0.91; 10697.82;0.92; 11326.89;0.97; 13509.18;0.97; 13757.25;0.97; 11917.43;0.70;   4108.3;0.74;  3933.42;0.74;  5077.96;0.87;  7432.05;0.79;  4682.52;0.83;  5528.27;0.81;  5403.66;0.78;  5199.81;0.80;  5143.01;
01.01.2025;12:00:47;0.97; 78968.82;0.97; 72116.58;0.96; 68461.32;0.85;  1670.28;0.94;  2588.76;0.75;  1135.94;0.91;  2390.15;0.99;  5242.62;0.90;  2283.26;0.93;  1439.15;0.98;  1459.07;0.98;  1404.67;0.91; 10994.75;0.92; 10991.26;0.92; 11332.92;0.97; 13976.59;0.97; 13723.14;0.97; 11947.41;0.70;  4108.25;0.75;  3947.31;0.75;  5173.97;0.87;  7523.37;0.79;   4818.3;0.82;  5523.89;0.81;  5419.48;0.79;  5207.68;0.80;  5154.57;
01.01.2025;12:00:47;0.97; 79019.96;0.97; 72198.25;0.96; 68566.72;0.85;  1649.93;0.94;  2587.22;0.76;    1126;0.91;  2427.11;0.99;  5243.68;0.90;  2297.77;0.93;  1415.45;0.98;   1459.8;0.98;  1416.02;0.91; 11116.57;0.92; 10810.58;0.92; 11241.77;0.97; 14007.58;0.97; 13701.52;0.97;  11968.4;0.70;  4075.02;0.75;  3964.69;0.75;  5259.79;0.87;  7505.51;0.79;  4758.74;0.82;  5575.17;0.81;  5380.19;0.78;  5178.16;0.80;  5095.87;
01.01.2025;12:00:47;0.97; 79613.12;0.97; 72330.92;0.96; 68716.67;0.86;  1661.76;0.94;  2573.47;0.77;  1122.11;0.91;   2465.9;0.99;  5290.15;0.90;  2344.44;0.93;  1422.32;0.98;  1459.44;0.99;  1425.75;0.91; 11110.99;0.91; 10589.88;0.92; 11500.03;0.97; 14614.09;0.97; 13730.91;0.97; 12058.99;0.70;  4072.21;0.75;   3989.8;0.75;  5180.84;0.87;  7398.51;0.79;  4816.51;0.82;  5406.29;0.81;  5400.76;0.78;    5175;0.80;  5112.09;
01.01.2025;12:00:47;0.97; 79899.25;0.97;  72235.3;0.96; 68545.46;0.85;  1663.23;0.94;  2580.36;0.76;  1146.51;0.91;  2441.98;0.99;  5299.94;0.90;  2359.13;0.93;  1440.99;0.98;  1460.81;0.98;  1447.68;0.91; 11097.82;0.92; 11008.84;0.92; 11248.19;0.97; 14561.28;0.97; 13748.03;0.97; 11853.18;0.70;   4022.2;0.75;  4036.22;0.75;  5220.96;0.88;   7288.5;0.79;   4812.7;0.82;   5521.7;0.81;  5377.98;0.78;  5165.39;0.80;  5105.96;
01.01.2025;12:00:47;0.97; 79904.79;0.97; 72276.86;0.96; 68588.18;0.85;  1679.51;0.94;  2589.64;0.75;  1159.45;0.91;  2516.96;0.99;  5360.31;0.90;  2405.87;0.93;  1453.37;0.98;  1461.46;0.99;  1422.25;0.91; 10994.97;0.91; 10909.16;0.92; 11322.56;0.97; 14441.79;0.97; 13805.31;0.97; 11986.66;0.70;  4008.87;0.75;  3966.28;0.75;  5181.44;0.87;   7325.7;0.79;  4778.71;0.82;   5614.8;0.81;  5343.53;0.78;  5128.98;0.80;  5081.04;
01.01.2025;12:00:47;0.97; 79427.21;0.97; 72306.94;0.97; 68621.73;0.85;  1655.99;0.94;  2602.81;0.75;  1147.34;0.91;  2555.47;0.99;  5364.76;0.91;  2419.81;0.93;  1407.87;0.98;  1458.86;0.98;  1412.71;0.91; 11258.51;0.91; 10606.87;0.92;  11165.1;0.97; 14382.53;0.97; 13803.93;0.97; 11957.19;0.70;  4052.03;0.75;  4077.79;0.75;  5244.59;0.87;  7498.17;0.79;  4651.61;0.82;  5375.98;0.81;  5381.16;0.79;  5170.41;0.80;  5109.24;
01.01.2025;12:00:47;0.97; 79983.99;0.97; 72608.29;0.96; 68491.62;0.86;  1640.95;0.94;  2563.63;0.76;  1123.01;0.91;  2597.08;0.99;  5436.09;0.91;  2486.49;0.93;  1431.31;0.98;   1459.1;0.98;   1418.3;0.91; 11031.63;0.91; 10731.14;0.92; 11345.84;0.97; 14282.84;0.97; 13848.31;0.97; 11949.64;0.70;  4100.73;0.75;  4003.77;0.75;   5183.5;0.87;  7341.05;0.79;  4808.19;0.82;  5569.48;0.81;  5380.25;0.79;  5165.81;0.80;  5108.17;
01.01.2025;12:00:47;0.97; 79989.02;0.97;  72472.4;0.96; 68390.21;0.85;  1651.29;0.94;  2594.66;0.75;  1121.72;0.91;  2608.06;0.99;  5469.46;0.90;  2472.31;0.93;  1488.98;0.98;  1459.15;0.99;  1431.32;0.91; 11049.82;0.91; 10798.61;0.92; 11399.78;0.97; 14430.68;0.97; 13682.77;0.97; 11977.68;0.70;   4127.9;0.74;  3956.44;0.75;  5148.13;0.88;  7333.39;0.79;  4877.47;0.82;  5337.92;0.81;  5346.35;0.78;  5147.24;0.80;  5085.96;
01.01.2025;12:00:47;0.97; 78940.78;0.97; 72414.37;0.97; 68720.94;0.85;   1672.3;0.94;  2586.18;0.75;  1141.69;0.91;  2626.01;0.99;  5476.97;0.91;  2509.38;0.93;  1495.45;0.98;  1459.83;0.98;  1429.86;0.91; 11203.15;0.91; 10618.67;0.92; 11172.99;0.97; 13969.78;0.97; 13826.94;0.97; 11939.53;0.70;  4087.26;0.74;  3920.37;0.75;  5212.12;0.88;  7343.26;0.79;   4743.3;0.82;  5592.08;0.81;  5355.79;0.79;  5167.85;0.80;  5068.25;
01.01.2025;12:00:47;0.97; 79618.09;0.97; 72603.77;0.96; 68809.99;0.85;  1665.44;0.94;  2592.49;0.76;  1118.23;0.91;  2666.14;0.99;   5503.9;0.91;  2563.56;0.93;  1451.64;0.98;  1459.09;0.98;  1415.63;0.91; 11149.67;0.92;  10974.3;0.92; 11141.62;0.97; 14053.92;0.97; 13884.18;0.97;  11998.9;0.70;  4067.07;0.75;  4017.63;0.75;  5232.55;0.87;  7478.84;0.79;  4826.35;0.82;  5468.89;0.81;  5383.12;0.79;  5185.74;0.80;  5109.61;
01.01.2025;12:00:47;0.97; 80350.31;0.97;  72370.5;0.96; 68831.78;0.86;  1666.37;0.94;  2566.07;0.76;  1125.28;0.92;   2725.3;0.99;  5552.21;0.91;  2610.93;0.93;  1450.71;0.98;  1460.06;0.98;   1413.7;0.91; 10820.74;0.91; 10996.83;0.92; 11167.35;0.97; 14047.87;0.97;  13803.2;0.97; 11971.08;0.71;  4253.72;0.75;  4065.38;0.75;  5277.51;0.87;  7420.82;0.79;  4906.95;0.82;  5524.82;0.82;  5410.57;0.79;  5183.54;0.80;  5126.14;
01.01.2025;12:00:48;0.97; 79799.05;0.97; 72628.46;0.96; 68939.62;0.86;  1643.89;0.94;   2566.1;0.76;  1107.51;0.92;    2750;0.99;  5597.17;0.91;  2627.61;0.93;  1454.03;0.98;  1460.25;0.98;  1408.79;0.91; 10836.92;0.92; 10951.94;0.92; 11061.66;0.97; 13967.18;0.97; 13860.37;0.97; 11982.62;0.70;  4087.29;0.75;  4001.38;0.74;  5155.23;0.87;  7533.36;0.79;  4735.09;0.82;  5475.14;0.82;  5416.34;0.79;  5196.91;0.80;   5137.7;
01.01.2025;12:00:48;0.97; 79572.58;0.97;  72940.2;0.96; 68880.97;0.86;   1663.5;0.94;  2583.76;0.75;  1135.41;0.92;  2823.29;0.99;  5648.16;0.91;  2674.35;0.93;  1428.97;0.98;  1459.93;0.98;   1407.9;0.91; 11089.72;0.91; 10689.84;0.92; 11231.47;0.97;  14430.6;0.97;  13758.6;0.97; 11907.46;0.70;  4005.65;0.75;  4018.94;0.74;  5165.58;0.87;  7381.02;0.79;  4910.26;0.82;  5566.28;0.81;  5395.22;0.79;  5180.13;0.80;  5124.66;
01.01.2025;12:00:48;0.97; 79713.52;0.97; 72814.82;0.96; 68821.42;0.85;  1666.76;0.94;  2587.49;0.76;  1125.23;0.92;  2835.56;0.99;   5635.6;0.91;  2689.16;0.93;  1415.52;0.98;  1460.37;0.98;  1404.81;0.91; 10846.14;0.91; 10774.73;0.92; 11373.64;0.97; 13948.47;0.97; 13743.02;0.97; 12010.68;0.70;   4013.9;0.74;  3967.51;0.74;  5110.88;0.88;  7409.01;0.79;  4840.14;0.82;  5524.32;0.82;  5419.39;0.79;  5202.16;0.80;   5141.2;
01.01.2025;12:00:48;0.97;  80014.9;0.97; 72889.51;0.96; 68947.64;0.86;  1648.64;0.94;  2573.22;0.75;  1136.97;0.92;  2882.42;0.99;   5711.8;0.92;  2757.23;0.93;  1443.88;0.98;  1459.75;0.98;  1417.14;0.90; 10698.69;0.91; 10883.52;0.93; 11586.85;0.97; 13941.04;0.97; 13781.42;0.97; 11998.39;0.71;  4155.11;0.74;  4070.09;0.75;  5211.34;0.87;  7292.48;0.79;  4766.08;0.82;  5482.83;0.81;  5395.22;0.79;  5189.28;0.80;  5145.63;
01.01.2025;12:00:48;0.97; 79539.42;0.97; 72712.11;0.96; 69124.02;0.86;  1635.54;0.94;  2572.13;0.76;  1119.34;0.92;  2867.85;0.99;  5725.08;0.91;  2734.95;0.93;  1419.33;0.98;  1459.73;0.98;   1419.8;0.91; 11043.87;0.92; 10672.41;0.92; 11245.27;0.97; 13956.28;0.97; 13701.12;0.97; 11959.09;0.70;  4147.55;0.75;   4107.2;0.75;  5157.78;0.87;  7357.08;0.79;  4704.43;0.82;  5568.31;0.81;  5406.78;0.79;  5191.05;0.80;  5133.46;
01.01.2025;12:00:48;0.97; 79868.49;0.97; 72672.66;0.96; 69167.35;0.86;  1640.47;0.94;  2557.58;0.76;  1116.85;0.92;   2919.8;0.99;  5744.79;0.91;  2767.89;0.93;  1425.39;0.98;  1460.53;0.99;  1434.32;0.91; 11008.26;0.91; 10708.14;0.92; 11251.65;0.97; 14497.07;0.97; 13646.73;0.97; 11986.35;0.70;  4121.42;0.75;  4017.71;0.75;  5222.72;0.87;  7385.34;0.79;  4689.17;0.82;  5573.24;0.81;  5407.09;0.79;  5212.34;0.80;  5134.73;
